Index,11 Item Level,17 Type
18288,270,6
18289,270,3
18290,270,4
18291,270,5
18292,270,7
18293,270,8
18294,270,6
18295,270,3
18296,270,4
18297,270,5
18298,270,7
18299,270,8
18300,270,6
18301,270,3
18302,270,4
18303,270,5
18304,270,7
18305,270,8
18306,270,6
18307,270,3
18308,270,4
18309,270,5
18310,270,7
18311,270,8
18312,270,6
18313,270,3
18314,270,4
18315,270,5
18316,270,7
18317,270,8
18318,270,6
18319,270,3
18320,270,4
18321,270,5
18322,270,7
18323,270,8
18324,270,6
18325,270,9
18326,270,9
18327,270,9
18328,270,9
18329,270,9
18330,270,10
18331,270,10
18332,270,10
18333,270,10
18334,270,10
18335,270,11
18336,270,11
18337,270,11
18338,270,11
18339,270,11
18340,270,12
18341,270,12
18342,270,12
18343,270,12
18344,270,12
18345,273,1
18346,273,13
18347,273,13
18348,273,13
18349,273,13
18350,273,13
18351,273,13
18352,273,13
18353,273,13
18354,273,13
18355,273,13
18356,273,13
18357,273,13
18358,273,13
18359,273,13
18360,273,2
18361,273,3
18362,273,4
18363,273,5
18364,273,7
18365,273,8
18366,273,6
18367,273,3
18368,273,4
18369,273,5
18370,273,7
18371,273,8
18372,273,6
18373,273,3
18374,273,4
18375,273,5
18376,273,7
18377,273,8
18378,273,6
18379,273,3
18380,273,4
18381,273,5
18382,273,7
18383,273,8
18384,273,6
18385,273,3
18386,273,4
18387,273,5
18388,273,7
18389,273,8
18390,273,6
18391,273,3
18392,273,4
18393,273,5
18394,273,7
18395,273,8
18396,273,6
18397,273,3
18398,273,4
18399,273,5
18400,273,7
18401,273,8
18402,273,6
18403,273,9
18404,273,9
18405,273,9
18406,273,9
18407,273,9
18408,273,10
18409,273,10
18410,273,10
18411,273,10
18412,273,10
18413,273,11
18414,273,11
18415,273,11
18416,273,11
18417,273,11
18418,273,12
18419,273,12
18420,273,12
18421,273,12
18422,273,12
18423,276,1
18424,276,13
18425,276,13
18426,276,13
18427,276,13
18428,276,13
18429,276,13
18430,276,13
18431,276,13
18432,276,13
18433,276,13
18434,276,13
18435,276,13
18436,276,13
18437,276,13
18438,276,2
18439,276,3
18440,276,4
18441,276,5
18442,276,7
18443,276,8
18444,276,6
18445,276,3
18446,276,4
18447,276,5
18448,276,7
18449,276,8
18450,276,6
18451,276,3
18452,276,4
18453,276,5
18454,276,7
18455,276,8
18456,276,6
18457,276,3
18458,276,4
18459,276,5
18460,276,7
18461,276,8
18462,276,6
18463,276,3
18464,276,4
18465,276,5
18466,276,7
18467,276,8
18468,276,6
18469,276,3
18470,276,4
18471,276,5
18472,276,7
18473,276,8
18474,276,6
18475,276,3
18476,276,4
18477,276,5
18478,276,7
18479,276,8
18480,276,6
18481,276,9
18482,276,9
18483,276,9
18484,276,9
18485,276,9
18486,276,10
18487,276,10
18488,276,10
18489,276,10
18490,276,10
18491,276,11
18492,276,11
18493,276,11
18494,276,11
18495,276,11
18496,276,12
18497,276,12
18498,276,12
18499,276,12
18500,276,12
18501,279,1
18502,279,13
18503,279,13
18504,279,13
18505,279,13
18506,279,13
18507,279,13
18508,279,13
18509,279,13
18510,279,13
18511,279,13
18512,279,13
18513,279,13
18514,279,13
18515,279,13
18516,279,2
18517,279,3
18518,279,4
18519,279,5
18520,279,7
18521,279,8
18522,279,6
18523,279,3
18524,279,4
18525,279,5
18526,279,7
18527,279,8
18528,279,6
18529,279,3
18530,279,4
18531,279,5
18532,279,7
18533,279,8
18534,279,6
18535,279,3
18536,279,4
18537,279,5
18538,279,7
18539,279,8
18540,279,6
18541,279,3
18542,279,4
18543,279,5
18544,279,7
18545,279,8
18546,279,6
18547,279,3
18548,279,4
18549,279,5
18550,279,7
18551,279,8
18552,279,6
18553,279,3
18554,279,4
18555,279,5
18556,279,7
18557,279,8
18558,279,6
18559,279,9
18560,279,9
18561,279,9
18562,279,9
18563,279,9
18564,279,10
18565,279,10
18566,279,10
18567,279,10
18568,279,10
18569,279,11
18570,279,11
18571,279,11
18572,279,11
18573,279,11
18574,279,12
18575,279,12
18576,279,12
18577,279,12
18578,279,12
18579,282,1
18580,282,13
18581,282,13
18582,282,13
18583,282,13
18584,282,13
18585,282,13
18586,282,13
18587,282,13
18588,282,13
18589,282,13
18590,282,13
18591,282,13
18592,282,13
18593,282,13
18594,282,2
18595,282,3
18596,282,4
18597,282,5
18598,282,7
18599,282,8
18600,282,6
18601,282,3
18602,282,4
18603,282,5
18604,282,7
18605,282,8
18606,282,6
18607,282,3
18608,282,4
18609,282,5
18610,282,7
18611,282,8
18612,282,6
18613,282,3
18614,282,4
18615,282,5
18616,282,7
18617,282,8
18618,282,6
18619,282,3
18620,282,4
18621,282,5
18622,282,7
18623,282,8
18624,282,6
18625,282,3
18626,282,4
18627,282,5
18628,282,7
18629,282,8
18630,282,6
18631,282,3
18632,282,4
18633,282,5
18634,282,7
18635,282,8
18636,282,6
18637,282,9
18638,282,9
18639,282,9
18640,282,9
18641,282,9
18642,282,10
18643,282,10
18644,282,10
18645,282,10
18646,282,10
18647,282,11
18648,282,11
18649,282,11
18650,282,11
18651,282,11
18652,282,12
18653,282,12
18654,282,12
18655,282,12
18656,282,12
18657,285,1
18658,285,13
18659,285,13
18660,285,13
18661,285,13
18662,285,13
18663,285,13
18664,285,13
18665,285,13
18666,285,13
18667,285,13
18668,285,13
18669,285,13
18670,285,13
18671,285,13
18672,285,2
18673,285,3
18674,285,4
18675,285,5
18676,285,7
18677,285,8
18678,285,6
18679,285,3
18680,285,4
18681,285,5
18682,285,7
18683,285,8
18684,285,6
18685,285,3
18686,285,4
18687,285,5
18688,285,7
18689,285,8
18690,285,6
18691,285,3
18692,285,4
18693,285,5
18694,285,7
18695,285,8
18696,285,6
18697,285,3
18698,285,4
18699,285,5
18700,285,7
18701,285,8
18702,285,6
18703,285,3
18704,285,4
18705,285,5
18706,285,7
18707,285,8
18708,285,6
18709,285,3
18710,285,4
18711,285,5
18712,285,7
18713,285,8
18714,285,6
18715,285,9
18716,285,9
18717,285,9
18718,285,9
18719,285,9
18720,285,10
18721,285,10
18722,285,10
18723,285,10
18724,285,10
18725,285,11
18726,285,11
18727,285,11
18728,285,11
18729,285,11
18730,285,12
18731,285,12
18732,285,12
18733,285,12
18734,285,12
18735,288,1
18736,288,13
18737,288,13
18738,288,13
18739,288,13
18740,288,13
18741,288,13
18742,288,13
18743,288,13
18744,288,13
18745,288,13
18746,288,13
18747,288,13
18748,288,13
18749,288,13
18750,288,2
18751,288,3
18752,288,4
18753,288,5
18754,288,7
18755,288,8
18756,288,6
18757,288,3
18758,288,4
18759,288,5
18760,288,7
18761,288,8
18762,288,6
18763,288,3
18764,288,4
18765,288,5
18766,288,7
18767,288,8
18768,288,6
18769,288,3
18770,288,4
18771,288,5
18772,288,7
18773,288,8
18774,288,6
18775,288,3
18776,288,4
18777,288,5
18778,288,7
18779,288,8
18780,288,6
18781,288,3
18782,288,4
18783,288,5
18784,288,7
18785,288,8
18786,288,6
18787,288,3
18788,288,4
18789,288,5
18790,288,7
18791,288,8
18792,288,6
18793,288,9
18794,288,9
18795,288,9
18796,288,9
18797,288,9
18798,288,10
18799,288,10
18800,288,10
18801,288,10
18802,288,10
18803,288,11
18804,288,11
18805,288,11
18806,288,11
18807,288,11
18808,288,12
18809,288,12
18810,288,12
18811,288,12
18812,288,12
18813,300,1
18814,300,13
18815,300,13
18816,300,13
18817,300,13
18818,300,13
18819,300,13
18820,300,13
18821,300,13
18822,300,13
18823,300,13
18824,300,13
18825,300,13
18826,300,13
18827,300,13
18828,300,2
18829,300,3
18830,300,4
18831,300,5
18832,300,7
18833,300,8
18834,300,6
18835,300,3
18836,300,4
18837,300,5
18838,300,7
18839,300,8
18840,300,6
18841,300,3
18842,300,4
18843,300,5
18844,300,7
18845,300,8
18846,300,6
18847,300,3
18848,300,4
18849,300,5
18850,300,7
18851,300,8
18852,300,6
18853,300,3
18854,300,4
18855,300,5
18856,300,7
18857,300,8
18858,300,6
18859,300,3
18860,300,4
18861,300,5
18862,300,7
18863,300,8
18864,300,6
18865,300,3
18866,300,4
18867,300,5
18868,300,7
18869,300,8
18870,300,6
18871,300,9
18872,300,9
18873,300,9
18874,300,9
18875,300,9
18876,300,10
18877,300,10
18878,300,10
18879,300,10
18880,300,10
18881,300,11
18882,300,11
18883,300,11
18884,300,11
18885,300,11
18886,300,12
18887,300,12
18888,300,12
18889,300,12
18890,300,12
18912,290,6
18918,290,6
18924,290,6
18930,290,6
18936,290,6
18942,290,6
18948,290,6
18949,290,9
18950,290,9
18951,290,9
18952,290,9
18953,290,9
18954,290,10
18955,290,10
18956,290,10
18957,290,10
18958,290,10
18959,290,11
18960,290,11
18961,290,11
18962,290,11
18963,290,11
18964,290,12
18965,290,12
18966,290,12
18967,290,12
18968,290,12
18969,320,1
18970,320,13
18971,320,13
18972,320,13
18973,320,13
18974,320,13
18975,320,13
18976,320,13
18977,320,13
18978,320,13
18979,320,13
18980,320,13
18981,320,13
18982,320,13
18983,320,13
18984,320,2
18985,320,3
18986,320,4
18987,320,5
18988,320,7
18989,320,8
18990,320,6
18991,320,3
18992,320,4
18993,320,5
18994,320,7
18995,320,8
18996,320,6
18997,320,3
18998,320,4
18999,320,5
19000,320,7
19001,320,8
19002,320,6
19003,320,3
19004,320,4
19005,320,5
19006,320,7
19007,320,8
19008,320,6
19009,320,3
19010,320,4
19011,320,5
19012,320,7
19013,320,8
19014,320,6
19015,320,3
19016,320,4
19017,320,5
19018,320,7
19019,320,8
19020,320,6
19021,320,3
19022,320,4
19023,320,5
19024,320,7
19025,320,8
19026,320,6
19027,320,9
19028,320,9
19029,320,9
19030,320,9
19031,320,9
19032,320,10
19033,320,10
19034,320,10
19035,320,10
19036,320,10
19037,320,11
19038,320,11
19039,320,11
19040,320,11
19041,320,11
19042,320,12
19043,320,12
19044,320,12
19045,320,12
19046,320,12
19047,1,1
19048,1,13
19049,1,13
19050,1,13
19051,1,13
19052,1,13
19053,1,13
19054,1,13
19055,1,13
19056,1,13
19057,1,13
19058,1,13
19059,1,13
19060,1,13
19061,1,13
19062,1,2
19063,1,3
19064,1,4
19065,1,5
19066,1,7
19067,1,8
19069,1,3
19070,1,4
19071,1,5
19072,1,7
19073,1,8
19075,1,3
19076,1,4
19077,1,5
19078,1,7
19079,1,8
19081,1,3
19082,1,4
19083,1,5
19084,1,7
19085,1,8
19087,1,3
19088,1,4
19089,1,5
19090,1,7
19091,1,8
19093,1,3
19094,1,4
19095,1,5
19096,1,7
19097,1,8
19099,1,3
19100,1,4
19101,1,5
19102,1,7
19103,1,8
19125,310,1
19126,310,13
19127,310,13
19128,310,13
19129,310,13
19130,310,13
19131,310,13
19132,310,13
19133,310,13
19134,310,13
19135,310,13
19136,310,13
19137,310,13
19138,310,13
19139,310,13
19140,310,2
19141,310,3
19142,310,4
19143,310,5
19144,310,7
19145,310,8
19146,310,6
19147,310,3
19148,310,4
19149,310,5
19150,310,7
19151,310,8
19152,310,6
19153,310,3
19154,310,4
19155,310,5
19156,310,7
19157,310,8
19158,310,6
19159,310,3
19160,310,4
19161,310,5
19162,310,7
19163,310,8
19164,310,6
19165,310,3
19166,310,4
19167,310,5
19168,310,7
19169,310,8
19170,310,6
19171,310,3
19172,310,4
19173,310,5
19174,310,7
19175,310,8
19176,310,6
19177,310,3
19178,310,4
19179,310,5
19180,310,7
19181,310,8
19182,310,6
19183,310,9
19184,310,9
19185,310,9
19186,310,9
19187,310,9
19188,310,10
19189,310,10
19190,310,10
19191,310,10
19192,310,10
19193,310,11
19194,310,11
19195,310,11
19196,310,11
19197,310,11
19198,310,12
19199,310,12
19200,310,12
19201,310,12
19202,310,12
19203,330,1
19204,330,13
19205,330,13
19206,330,13
19207,330,13
19208,330,13
19209,330,13
19210,330,13
19211,330,13
19212,330,13
19213,330,13
19214,330,13
19215,330,13
19216,330,13
19217,330,13
19218,330,2
19219,330,3
19220,330,4
19221,330,5
19222,330,7
19223,330,8
19224,330,6
19225,330,3
19226,330,4
19227,330,5
19228,330,7
19229,330,8
19230,330,6
19231,330,3
19232,330,4
19233,330,5
19234,330,7
19235,330,8
19236,330,6
19237,330,3
19238,330,4
19239,330,5
19240,330,7
19241,330,8
19242,330,6
19243,330,3
19244,330,4
19245,330,5
19246,330,7
19247,330,8
19248,330,6
19249,330,3
19250,330,4
19251,330,5
19252,330,7
19253,330,8
19254,330,6
19255,330,3
19256,330,4
19257,330,5
19258,330,7
19259,330,8
19260,330,6
19261,330,9
19262,330,9
19263,330,9
19264,330,9
19265,330,9
19266,330,10
19267,330,10
19268,330,10
19269,330,10
19270,330,10
19271,330,11
19272,330,11
19273,330,11
19274,330,11
19275,330,11
19276,330,12
19277,330,12
19278,330,12
19279,330,12
19280,330,12
19281,340,1
19282,340,13
19283,340,13
19284,340,13
19285,340,13
19286,340,13
19287,340,13
19288,340,13
19289,340,13
19290,340,13
19291,340,13
19292,340,13
19293,340,13
19294,340,13
19295,340,13
19296,340,2
19297,340,3
19298,340,4
19299,340,5
19300,340,7
19301,340,8
19302,340,6
19303,340,3
19304,340,4
19305,340,5
19306,340,7
19307,340,8
19308,340,6
19309,340,3
19310,340,4
19311,340,5
19312,340,7
19313,340,8
19314,340,6
19315,340,3
19316,340,4
19317,340,5
19318,340,7
19319,340,8
19320,340,6
19321,340,3
19322,340,4
19323,340,5
19324,340,7
19325,340,8
19326,340,6
19327,340,3
19328,340,4
19329,340,5
19330,340,7
19331,340,8
19332,340,6
19333,340,3
19334,340,4
19335,340,5
19336,340,7
19337,340,8
19338,340,6
19339,340,9
19340,340,9
19341,340,9
19342,340,9
19343,340,9
19344,340,10
19345,340,10
19346,340,10
19347,340,10
19348,340,10
19349,340,11
19350,340,11
19351,340,11
19352,340,11
19353,340,11
19354,340,12
19355,340,12
19356,340,12
19357,340,12
19358,340,12
19359,345,1
19360,345,13
19361,345,13
19362,345,13
19363,345,13
19364,345,13
19365,345,13
19366,345,13
19367,345,13
19368,345,13
19369,345,13
19370,345,13
19371,345,13
19372,345,13
19373,345,13
19374,345,2
19375,340,3
19376,340,4
19377,340,5
19378,340,7
19379,340,8
19380,340,6
19381,340,3
19382,340,4
19383,340,5
19384,340,7
19385,340,8
19386,340,6
19387,340,3
19388,340,4
19389,340,5
19390,340,7
19391,340,8
19392,340,6
19393,340,3
19394,340,4
19395,340,5
19396,340,7
19397,340,8
19398,340,6
19399,340,3
19400,340,4
19401,340,5
19402,340,7
19403,340,8
19404,340,6
19405,340,3
19406,340,4
19407,340,5
19408,340,7
19409,340,8
19410,340,6
19411,340,3
19412,340,4
19413,340,5
19414,340,7
19415,340,8
19416,340,6
19417,340,9
19418,340,9
19419,340,9
19420,340,9
19421,340,9
19422,340,10
19423,340,10
19424,340,10
19425,340,10
19426,340,10
19427,340,11
19428,340,11
19429,340,11
19430,340,11
19431,340,11
19432,340,12
19433,340,12
19434,340,12
19435,340,12
19436,340,12
19437,320,3
19438,320,4
19439,320,5
19440,320,7
19441,320,8
19442,320,6
19443,320,3
19444,320,4
19445,320,5
19446,320,7
19447,320,8
19448,320,6
19449,320,3
19450,320,4
19451,320,5
19452,320,7
19453,320,8
19454,320,6
19455,320,3
19456,320,4
19457,320,5
19458,320,7
19459,320,8
19460,320,6
19461,320,3
19462,320,4
19463,320,5
19464,320,7
19465,320,8
19466,320,6
19467,320,3
19468,320,4
19469,320,5
19470,320,7
19471,320,8
19472,320,6
19473,320,3
19474,320,4
19475,320,5
19476,320,7
19477,320,8
19478,320,6
19479,320,9
19480,320,9
19481,320,9
19482,320,9
19483,320,9
19484,320,10
19485,320,10
19486,320,10
19487,320,10
19488,320,10
19489,320,11
19490,320,11
19491,320,11
19492,320,11
19493,320,11
19494,320,12
19495,320,12
19496,320,12
19497,320,12
19498,320,12
19499,320,4
19500,320,4
19501,320,4
19502,320,4
19503,320,4
19504,320,4
19505,320,4
19506,190,1
19507,190,1
19508,190,1
19509,190,1
19510,190,1
19511,190,1
19512,190,1
19513,190,1
19514,190,1
19515,190,1
19516,190,1
19517,200,2
19518,200,2
19519,200,2
19520,200,2
19521,200,2
19522,200,2
19523,200,2
19524,200,2
19525,200,2
19526,200,2
19527,220,1
19528,220,1
19529,220,1
19530,220,1
19531,220,1
19532,220,1
19533,220,1
19534,220,1
19535,220,1
19536,220,1
19537,220,1
19538,230,2
19539,230,2
19540,230,2
19541,230,2
19542,230,2
19543,230,2
19544,230,2
19545,230,2
19546,230,2
19547,230,2
19548,245,1
19549,245,1
19550,245,1
19551,245,1
19552,245,1
19553,245,1
19554,245,1
19555,245,1
19556,245,1
19557,245,1
19558,245,1
19559,260,2
19560,260,2
19561,260,2
19562,260,2
19563,260,2
19564,260,2
19565,260,2
19566,260,2
19567,260,2
19568,260,2
19569,290,1
19570,290,1
19571,290,1
19572,290,1
19573,290,1
19574,290,1
19575,290,1
19576,290,1
19577,290,1
19578,290,1
19579,290,1
19580,290,2
19581,290,2
19582,290,2
19583,290,2
19584,290,2
19585,290,2
19586,290,2
19587,290,2
19588,290,2
19589,290,2
19590,300,1
19591,300,1
19592,300,1
19593,300,1
19594,300,1
19595,300,1
19596,300,1
19597,300,1
19598,300,1
19599,300,1
19600,300,1
19612,180,3
19613,180,4
19614,180,5
19615,180,7
19616,180,8
19617,180,3
19618,180,4
19619,180,5
19620,180,7
19621,180,8
19622,200,3
19623,200,4
19624,200,5
19625,200,7
19626,200,8
19627,200,3
19628,200,4
19629,200,5
19630,200,7
19631,200,8
19632,220,3
19633,220,4
19634,220,5
19635,220,7
19636,220,8
19637,220,3
19638,220,4
19639,220,5
19640,220,7
19641,220,8
19642,260,3
19643,260,4
19644,260,5
19645,260,7
19646,260,8
19647,260,3
19648,260,4
19649,260,5
19650,260,7
19651,260,8
19652,290,3
19653,290,4
19654,290,5
19655,290,7
19656,290,8
19657,290,3
19658,290,4
19659,290,5
19660,290,7
19661,290,8
19662,300,3
19663,300,4
19664,300,5
19665,300,7
19666,300,8
19667,300,3
19668,300,4
19669,300,5
19670,300,7
19671,300,8
19672,300,3
19673,300,4
19674,300,5
19675,300,7
19676,300,8
19677,300,3
19678,300,4
19679,300,5
19680,300,7
19681,300,8
19682,300,3
19683,300,4
19684,300,5
19685,300,7
19686,300,8
19687,300,3
19688,300,4
19689,300,5
19690,300,7
19691,300,8
19692,300,3
19693,300,4
19694,300,5
19695,300,7
19696,300,8
19697,300,3
19698,300,4
19699,300,5
19700,300,7
19701,300,8
19702,300,3
19703,300,4
19704,300,5
19705,300,7
19706,300,8
19707,300,3
19708,300,4
19709,300,5
19710,300,7
19711,300,8
19712,300,3
19713,300,4
19714,300,5
19715,300,7
19716,300,8
19727,190,6
19728,200,9
19729,200,10
19730,200,11
19731,200,12
19732,190,6
19733,200,9
19734,200,10
19735,200,11
19736,200,12
19737,230,6
19738,245,9
19739,245,10
19740,245,11
19741,245,12
19742,230,6
19743,245,9
19744,245,10
19745,245,11
19746,245,12
19747,290,6
19748,290,9
19749,290,10
19750,290,11
19751,290,12
19752,290,6
19753,290,9
19754,290,10
19755,290,11
19756,290,12
19771,320,1
19772,320,13
19773,320,13
19774,320,13
19775,320,13
19776,320,13
19777,320,13
19778,320,13
19779,320,13
19780,320,13
19781,320,13
19782,320,13
19783,320,13
19784,320,13
19785,320,13
19786,320,2
19787,320,9
19788,320,9
19789,320,9
19790,320,9
19791,320,9
19792,320,10
19793,320,10
19794,320,10
19795,320,10
19796,320,10
19797,320,11
19798,320,11
19799,320,11
19800,320,11
19801,320,11
19802,320,12
19803,320,12
19804,320,12
19805,320,12
19806,320,12
20261,1,3
20262,1,3
20263,1,3
20264,1,3
20265,1,3
20266,1,3
20267,1,3
20268,1,3
20269,1,3
20356,60,13
20357,60,13
20358,95,13
20359,95,13
20360,70,13
20361,70,13
20362,95,13
20363,95,13
20364,80,13
20365,80,13
20366,95,13
20367,95,13
20368,75,13
20369,75,13
20370,95,13
20371,95,13
20372,95,13
20373,95,13
20374,100,13
20375,100,13
20376,100,13
20377,100,13
20378,110,13
20379,110,13
20380,110,13
20381,110,13
20382,115,13
20383,115,13
20384,120,13
20385,120,13
20386,130,13
20387,130,13
20388,115,13
20389,115,13
20390,125,13
20391,125,13
20392,133,13
20393,133,13
20394,139,13
20395,139,13
20396,145,13
20397,145,13
20398,120,13
20399,120,13
20400,130,13
20401,130,13
20402,136,13
20403,136,13
20404,142,13
20405,142,13
20406,148,13
20407,148,13
20408,180,13
20409,180,13
20410,205,13
20411,205,13
20412,170,13
20413,170,13
20414,180,13
20415,180,13
20416,230,13
20417,230,13
20418,240,13
20419,240,13
20420,260,13
20421,260,13
20422,270,13
20423,270,13
20424,160,13
20425,160,13
20426,175,13
20427,175,13
20428,180,13
20429,180,13
20430,190,13
20431,190,13
20432,180,13
20433,180,13
20434,205,13
20435,205,13
20436,180,13
20437,180,13
20438,220,13
20439,220,13
20442,235,13
20443,235,13
20444,255,13
20445,255,13
20446,265,13
20447,265,13
20448,210,13
20449,210,13
20450,245,13
20451,245,13
20452,275,13
20453,275,13
20454,280,13
20455,280,13
20456,235,13
20457,235,13
20458,255,13
20459,255,13
20460,115,3
20461,115,4
20462,115,5
20463,115,7
20464,115,8
20465,115,3
20466,115,4
20467,115,5
20468,115,7
20469,115,8
20470,1,3
20471,1,4
20472,1,5
20473,1,7
20474,1,8
20475,1,3
20476,1,4
20477,1,7
20478,1,8
20489,1,3
20490,1,4
20491,1,5
20492,1,7
20493,1,8
20494,1,3
20495,1,4
20496,1,5
20497,1,7
20498,1,8
20499,50,1
20500,50,13
20501,50,13
20502,50,13
20503,50,13
20504,50,13
20505,50,13
20506,50,13
20507,50,13
20508,50,13
20509,50,13
20510,50,13
20511,50,13
20512,50,13
20513,50,13
20514,50,2
20515,1,11
20516,1,10
20517,1,12
20518,1,11
20519,1,10
20520,1,12
20522,1,3
20523,150,13
20564,1,4
20565,1,7
20566,1,8
20568,1,3
20596,150,3
20597,150,4
20598,150,5
20599,150,7
20600,150,8
20627,1,3
20628,1,13
20629,1,13
20630,1,13
20631,1,13
20632,1,13
20633,1,3
20634,1,4
20635,1,5
20636,1,8
20677,1,3
20678,1,3
20679,1,3
21036,1,3
21037,1,4
21038,1,8
21039,1,3
21040,1,4
21041,1,8
